Unnamed: 0,State,DISTRICT,STATION,Turbidity,pH,Color,DO,BOD,TDS,Hardness,Cl,No3,So4,Coliform,As,F
357,MAHARASHTRA,AHMADNAGAR,Kopergaon,17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
358,GUJARAT,RAJKOT,Ganod,19.4,8.517999999999999,,8.46,1.92,647.2,275.8766,212.0,0.066,21.308000000000003,146337.0,3.6826225806451607,0.7759999999999999
359,KERALA,KOLLAM,PATTAZHY,17.01499097748317,6.8,,6.36666666666667,0.638333333333333,29.5,18.1736166666667,7.7166666666666694,0.0165,0.916666666666667,1180.0,3.165,0.19016666666666698
360,TAMILNADU,NAGAPPATTINAM,Gopurajapuram,17.01499097748317,7.53,,6.703154676138132,1.64,106.0,83.7833,25.52,0.07788076145771602,8.17,28662.758076799753,3.6826225806451607,0.29
361,"""UTTAR PRADESH""",LALITPUR,RAJGHAT,17.01499097748317,8.35,,6.703154676138132,2.6815519541519084,220.23367054827756,135.6849,16.537083333333303,0.0368,5.8,28662.758076799753,3.6826225806451607,0.28975
362,MAHARASHTRA,CHANDRAPUR,"""Bamni (Balharsha)""",4.175,8.1825,,5.73333333333333,9.45833333333333,220.23367054827756,265.910416666667,49.374166666666696,0.097641666666667,27.4641666666667,30508.3333333333,2.02666666666667,0.588583333333333
363,KERALA,PATHANAMTHITTA,KALLOOPPARA,17.01499097748317,6.695,,6.5333333333333306,0.868333333333333,40.0,20.0347166666667,9.33333333333333,0.010166666666667,1.4,1320.0,3.73,0.129016666666667
364,ASSAM,GOALPARA,DUDHNAI,11.5725,6.95,,7.4,2.6815519541519084,54.0,74.177025,17.0,0.0,1.2125,28662.758076799753,3.6826225806451607,0.3672985530539035
365,"""UTTAR PRADESH""",VARANASI,"""V S Bridge""",17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
366,PONDICHERRY,PUDUCHERRY,Kumarapalayam,17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
367,KERALA,PALAKKAD,PUDUR,17.01499097748317,7.45,,5.23333333333333,1.62833333333333,282.16666666666697,160.083283333333,28.033333333333303,0.08916666666666699,22.466666666666697,1460.0,3.245,0.713
368,ODISHA,SUNDARGARH,Jarikela,17.01499097748317,7.7166666666666694,,6.585,0.5133333333333329,220.23367054827756,77.6945666666667,14.166666666666698,0.0,11.6333333333333,28662.758076799753,3.6826225806451607,0.05
369,ASSAM,SONITPUR,Bhomoraguri,17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
370,MAHARASHTRA,THANE,DURVESH,2.2,8.168,,9.1,2.0,387.8,122.7432,99.0,0.073333333333333,13.92,5000.0,3.6826225806451607,0.2
371,JHARKHAND,PALAMU,Japla,17.01499097748317,8.22,,6.703154676138132,2.6815519541519084,183.56666666666698,161.033333333333,20.6666666666667,0.07788076145771602,10.1,28662.758076799753,3.6826225806451607,0.3672985530539035
372,TAMILNADU,VILUPPURAM,Vazhavachanur,17.01499097748317,7.926666666666669,,6.1985,1.735,464.0,227.39833333333303,140.803333333333,0.07788076145771602,86.0683333333333,28662.758076799753,3.6826225806451607,0.5158333333333329
373,ASSAM,KARIMGANJ,ANIPUR,17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
374,KERALA,MALAPPURAM,KUMBIDI,17.01499097748317,6.855,,6.5333333333333306,1.02,75.0,39.2083333333333,11.816666666666698,0.071333333333333,1.4166666666666698,1460.0,3.465,0.728833333333333
375,ASSAM,GOALPARA,PANCHARATNA,17.9325,7.3925,,5.63333333333333,2.6815519541519084,106.0,96.7585,12.5,0.0,1.2,28662.758076799753,3.6826225806451607,0.3672985530539035
376,UTTARAKHAND,DEHRADUN,"""HARIDWAR D/S""",17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
377,BIHAR,,Triveni,17.01499097748317,7.95166666666667,,6.79766666666667,2.0675,210.166666666667,218.4195,26.6666666666667,0.07788076145771602,13.0,28662.758076799753,3.6826225806451607,0.3672985530539035
378,TAMILNADU,ERODE,ELUNUTHIMANGALAM,17.01499097748317,8.6225,,5.85,3.75,220.23367054827756,404.35,412.49,0.07788076145771602,115.3125,28662.758076799753,3.6826225806451607,0.909
379,"""UTTAR PRADESH""","""SIDDHARTH NAGAR""",Biskohar,17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
380,GUJARAT,ANAND,Khanpur,28.6666666666667,8.38166666666667,,8.25,1.4166666666666698,267.33333333333303,173.48825,31.3333333333333,0.04,14.374166666666698,166931.42857142902,3.6826225806451607,0.585
381,BIHAR,BHOJPUR,Koelwar,17.01499097748317,8.31666666666667,,6.703154676138132,2.6815519541519084,148.766666666667,126.58905,32.6666666666667,0.07788076145771602,6.5,28662.758076799753,3.6826225806451607,0.3672985530539035
382,KARNATAKA,RAICHUR,Huvinhedigi,8.20909090909091,8.25454545454545,,6.37272727272727,1.05454545454545,480.181818181818,219.59099999999998,66.8545454545454,6.36363636363636e-05,93.2272727272727,4804.54545454546,2.3648333333333302,0.8009090909090909
383,"""UTTAR PRADESH""",KHERI,Paliakalan,17.01499097748317,8.36333333333333,,6.95583333333333,0.899166666666667,201.166666666667,161.28175,14.0225,0.21045,17.56,28662.758076799753,3.6826225806451607,0.18525
384,"""MADHYA PRADESH""",RATLAM,Mataji,11.166666666666698,8.11333333333333,,8.45,2.93333333333333,219.0,162.11666666666702,22.3333333333333,0.031666666666667,9.93333333333333,164334.666666667,3.6826225806451607,0.5183333333333329
385,"""MADHYA PRADESH""",CHHINDWARA,Ramakona,17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
386,"""UTTAR PRADESH""",JAUNPUR,JAUNPUR,17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
387,TAMILNADU,COIMBATORE,Gandhavayal,17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
388,"""UTTAR PRADESH""",HAMIRPUR,HAMIRPUR,17.01499097748317,8.228333333333339,,6.703154676138132,2.6815519541519084,220.23367054827756,190.75991666666698,67.9825,0.1311,42.68,28662.758076799753,3.6826225806451607,0.3910833333333329
389,TAMILNADU,THOOTHUKKUDI,MURAPPANADU,17.01499097748317,7.43,,5.74166666666667,0.875,77.6,61.3631916666667,18.7158333333333,0.07788076145771602,5.31833333333333,28662.758076799753,1.815,0.1565
390,"""MADHYA PRADESH""","""WEST NIMAR""",Mandleshwar,40.5083333333333,8.10083333333333,,6.49166666666667,0.908333333333333,146.083333333333,117.383916666667,14.558333333333302,0.029833333333332993,8.73416666666667,28662.758076799753,3.6826225806451607,0.18508333333333302
391,"""MADHYA PRADESH""",DINDORI,Dindori,83.3416666666667,7.83666666666667,,5.58333333333333,1.53333333333333,143.583333333333,122.61516666666701,9.53333333333333,0.110583333333333,10.3666666666667,28662.758076799753,3.6826225806451607,0.20025
392,TRIPURA,"""NORTH TRIPURA""","""KAILASHAHAR GDSQ SITE""",17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
393,BIHAR,KATIHAR,LABHA,17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,202.18875,15.9425,0.07788076145771602,16.76,28662.758076799753,3.6826225806451607,0.3672985530539035
394,KERALA,KOZHIKODE,KUTTYADI,17.01499097748317,6.91,,7.01666666666667,0.50351,17.8333333333333,13.0139,4.4666666666666694,0.0,0.716666666666667,1240.0,4.565,0.0527
395,KARNATAKA,GULBARGA,Malkhed,4.35666666666667,8.16666666666667,,6.0333333333333306,0.883333333333333,394.666666666667,182.777833333333,29.35,0.0,17.516666666666698,2966.6666666666697,4.69305,0.706666666666667
396,"""ARUNACHAL PRADESH""","""UPPER SUBANSIRI""",Daporizo,17.01499097748317,7.8,,6.703154676138132,2.6815519541519084,73.75,60.5,1.75,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
397,"""DAMAN & DIU""",DAMAN,PINGALWADA,2.9166666666666696,7.47833333333333,,2.0181818181818203,1.3641666666666699,675.0833333333339,124.71233333333299,113.916666666667,0.10222222222222198,14.35,15800.0,3.6826225806451607,0.235
398,MIZORAM,AIZAWL,Sairang,17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
399,"""WEST BENGAL""",BIRBHUM,"""Tilpara  Mihirlal Barrage""",17.01499097748317,8.23333333333333,,6.703154676138132,2.6815519541519084,220.23367054827756,119.142333333333,15.738333333333301,0.07788076145771602,1.6,28662.758076799753,3.6826225806451607,0.3672985530539035
400,TELANGANA,NALGONDA,Dameracherla,3.87909090909091,8.07272727272727,,6.02727272727273,1.25454545454545,635.818181818182,239.553090909091,132.336363636364,0.0,79.76363636363641,1630.9090909090899,0.873333333333333,1.08727272727273
401,KARNATAKA,CHAMRAJNAGAR,BILIGUNDULU,17.01499097748317,8.03083333333333,,6.28916666666667,0.9466666666666658,220.23367054827756,124.28333333333299,28.9620833333333,0.023,10.244000000000002,28662.758076799753,2.985,0.374818181818182
402,TRIPURA,"""WEST TRIPURA""",KHOWAI,17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
403,"""UTTAR PRADESH""",FARRUKHABAD,Fatehgarh,6.075,8.02,,6.90916666666667,1.5175,162.916666666667,172.370166666667,15.975,0.161,14.48,28662.758076799753,3.6826225806451607,0.4148333333333329
404,KERALA,KANNUR,PERUMANNU,17.01499097748317,6.74833333333333,,6.76666666666667,0.673333333333333,31.5,21.152766666666697,6.7833333333333306,0.037833333333333,0.866666666666667,1600.0,1.95,0.1579
405,"""ANDHRA PRADESH""",KRISHNA,Keesara,2.55,8.2,,6.7,1.025,506.5,206.60425,62.1,0.0,38.6,8182.5,4.39,0.7825
406,CHHATTISGARH,RAIPUR,Pathardihi,17.01499097748317,8.088,,5.9,1.14,220.23367054827756,118.31513999999999,31.4,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
407,KERALA,PATHANAMTHITTA,MALAKKARA,17.01499097748317,6.82166666666667,,6.55,0.3833333333333329,22.5,14.361116666666698,5.61666666666667,0.030333333333332994,0.716666666666667,1240.0,3.71,0.115183333333333
408,"""MADHYA PRADESH""",NARSIMHAPUR,Barmanghat,17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
409,MAHARASHTRA,WARDHA,Hivra,1.9,8.24,,6.79166666666667,1.96666666666667,220.23367054827756,204.491666666667,22.0433333333333,0.00435,17.985,16925.0,4.22666666666667,0.4332166666666671
410,TAMILNADU,VELLORE,Avarankuppam,17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
411,"""MADHYA PRADESH""",PANNA,MADLA,17.01499097748317,8.49,,6.703154676138132,2.6815519541519084,220.23367054827756,136.91466666666702,15.975,0.069,15.84,28662.758076799753,3.6826225806451607,0.22166666666666698
412,RAJASTHAN,DUNGARPUR,Rangeli,12.333333333333302,8.321666666666669,,8.63333333333333,2.95,394.333333333333,207.082,62.1666666666667,0.021666666666667,14.8666666666667,92702.6666666667,3.6826225806451607,0.731666666666667
413,ASSAM,MARIGAON,Dharamtul,17.01499097748317,7.41125,,6.703154676138132,2.6815519541519084,68.5,76.8645875,6.4375,0.07788076145771602,1.1725,28662.758076799753,3.6826225806451607,0.3672985530539035
414,"""MADHYA PRADESH""",SHIVPURI,PACHAWALI,17.01499097748317,8.23,,6.703154676138132,3.37,220.23367054827756,239.025,30.89,0.07788076145771602,5.76,28662.758076799753,3.6826225806451607,0.198888888888889
415,"""ANDHRA PRADESH""",Y.S.R.,Chennur,17.01499097748317,7.92916666666667,,7.28966666666667,2.33,448.5,150.30775,153.2925,0.07788076145771602,96.7908333333333,28662.758076799753,3.59,0.7714166666666659
416,CHHATTISGARH,BIJAPUR,Pathagudem,10.37,7.9272727272727295,,6.5,0.672727272727273,93.7272727272727,69.8939363636364,3.80909090909091,0.0,7.9,2209.27272727273,1.1943,0.147272727272727
417,"""UTTAR PRADESH""",ETAWAH,UDI,17.01499097748317,8.34166666666667,,6.703154676138132,2.6815519541519084,220.23367054827756,164.343166666667,37.7483333333333,0.0184,42.24,28662.758076799753,3.6826225806451607,0.302416666666667
418,ASSAM,KAMRUP,Pandu,15.025,7.225,,10.0675,0.675,107.5,116.095825,11.25,0.0,1.175,28662.758076799753,3.6826225806451607,0.3672985530539035
419,ASSAM,NAGAON,Kampur,17.01499097748317,7.2975,,6.703154676138132,2.6815519541519084,88.5,94.9915,3.875,0.07788076145771602,1.205,28662.758076799753,3.6826225806451607,0.3672985530539035
420,MAHARASHTRA,SANGLI,"""Arjunwad (Seasonal)""",17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
421,"""UTTAR PRADESH""",SITAPUR,Neemsar,3.025,8.3975,,7.12,2.0475,200.25,194.51575,18.54875,0.29325,16.56,28662.758076799753,3.6826225806451607,0.30875
422,"""UTTAR PRADESH""",GORAKHPUR,Regauli,17.01499097748317,8.27833333333333,,6.79333333333333,1.18833333333333,243.916666666667,159.425666666667,16.7145833333333,0.22425,18.64,28662.758076799753,3.6826225806451607,0.17575
423,"""WEST BENGAL""",MALDAH,ENGLISHBAZAR,17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,230.30841666666697,15.825,0.07788076145771602,7.6941666666666695,28662.758076799753,3.6826225806451607,0.3672985530539035
424,GUJARAT,AHMADABAD,Vautha,35.4166666666667,7.96083333333333,,1.6858333333333302,24.483333333333302,1217.66666666667,367.015916666667,316.75,0.130833333333333,61.390833333333305,4413.25,3.6826225806451607,0.7325
425,TAMILNADU,KRISHNAGIRI,SINGASADANAPALLI,17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
426,ASSAM,CACHAR,B.P.GHAT,17.01499097748317,6.83083333333333,,6.703154676138132,2.6815519541519084,81.3333333333333,82.4146083333333,14.75,0.07788076145771602,1.2075,28662.758076799753,3.6826225806451607,0.3672985530539035
427,TRIPURA,DHALAI,"""KAMALPUR GDS SITE""",17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
428,"""HIMACHAL PRADESH""",SOLAN,"""Yaswant Nagar""",17.01499097748317,7.715,,9.1,2.86,163.166666666667,117.47345,13.943333333333301,0.07788076145771602,33.0166666666667,28662.758076799753,3.6826225806451607,0.175
429,"""UTTAR PRADESH""",GHAZIABAD,Mohna,17.01499097748317,7.42583333333333,,3.48,30.961666666666698,662.083333333333,281.0535,158.265833333333,0.07788076145771602,83.8416666666667,28662.758076799753,3.6826225806451607,0.655
430,ODISHA,GAJAPATI,Mahendragarh,17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
431,KARNATAKA,RAICHUR,Mantralayam,17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
432,ASSAM,DIBRUGARH,Naharkatia,17.01499097748317,7.675,,6.703154676138132,2.6815519541519084,84.5,83.94075,16.25,0.07788076145771602,1.19,28662.758076799753,3.6826225806451607,0.3672985530539035
433,UTTARAKHAND,"""TEHRI GARHWAL""",Koteshwar,17.01499097748317,7.87083333333333,,7.4666666666666694,1.15083333333333,83.3166666666667,50.75,8.33333333333333,0.02783,13.625,28662.758076799753,3.6826225806451607,0.17916666666666697
434,KARNATAKA,"""DAKSHINA KANNADA""",ADDOOR,17.01499097748317,6.74,,6.703154676138132,2.6815519541519084,220.23367054827756,12.725,4.615,0.0046,2.32,28662.758076799753,3.01,0.025333333333332996
435,"""MADHYA PRADESH""",MANDLA,Mohgaon,81.3416666666667,8.07333333333333,,6.425,0.791666666666667,119.25,101.22213333333299,8.675,0.045833333333333004,5.76333333333333,28662.758076799753,3.6826225806451607,0.18391666666666698
436,UTTARAKHAND,GARHWAL,"""Rudraprayag (A)""",17.01499097748317,8.01416666666667,,8.165,1.155,117.426666666667,76.5,9.91666666666667,0.03887,17.7083333333333,28662.758076799753,3.6826225806451607,0.23583333333333303
437,"""UTTAR PRADESH""",KAUSHAMBI,RAJAPUR,17.01499097748317,8.55,,6.703154676138132,3.6,220.23367054827756,196.066333333333,77.5083333333333,0.1311,45.28,0.0,3.6826225806451607,0.41166666666666707
438,CHHATTISGARH,RAIPUR,Simga,17.01499097748317,7.97636363636364,,5.87272727272727,1.07272727272727,220.23367054827756,150.86132727272698,34.9090909090909,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
439,"""UTTAR PRADESH""",SONBHADRA,CHOPAN,1.06666666666667,8.03,,7.485,2.7466666666666697,135.083333333333,165.829833333333,25.1666666666667,0.0,13.25,2358.3333333333303,19.0,0.4328333333333329
440,"""UTTAR PRADESH""",BAHRAICH,B.K.Ghat,17.01499097748317,7.764260379136993,,6.703154676138132,2.6815519541519084,220.23367054827756,131.77457374277378,37.22037571253798,0.07788076145771602,18.142366924447888,28662.758076799753,3.6826225806451607,0.3672985530539035
